index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
ed0a00df6b624c47fc04d12d00cabb4b,2026-08-01T03:11:53Z,'landslide rain',economictimes.indiatimes.com,en,0.9,Woman killed in Idukki landslide as heavy rain triggers floods across central Kerala,A woman died in Idukki after a landslide destroyed her home on Saturday as heavy rains caused floods and fresh landslides across central Kerala. Several people are feared trapped under debris in Kottayam district. Rescue operations are underway in affected ar…,https://economictimes.indiatimes.com/news/india/woman-killed-in-idukki-landslide-as-heavy-rain-triggers-floods-across-central-kerala/articleshow/132780281.cms,"https://img.etimg.com/thumb/msid-132780332,width-1200,height-630,imgsize-127880,overlay-economictimes/articleshow.jpg",http://web.archive.org/web/20260802093219/https://economictimes.indiatimes.com/news/india/woman-killed-in-idukki-landslide-as-heavy-rain-triggers-floods-across-central-kerala/articleshow/132780281.cms,"Idukki: A woman was killed after a landslide buried her house in the high-range Idukki district on Saturday, while incessant heavy rain triggered floods and fresh landslides across central Kerala, wi… [+3881 chars]",,"Frau bei Erdrutsch in Idukki getötet, als starker Regen Überschwemmungen im Zentrum von Kerala auslöste. Eine Frau starb in Idukki, nachdem ein Erdrutsch am Samstag ihr Haus zerstört hatte, als heftige Regenfälle Überschwemmungen und neue Erdrutsche im Zentrum von Kerala verursachten. Es wird befürchtet, dass im Distrikt Kottayam mehrere Menschen unter Trümmern eingeklemmt sind. Im betroffenen Gebiet sind Rettungsaktionen im Gange …",Woman killed in Idukki landslide as heavy rain triggers floods across central Kerala. A woman died in Idukki after a landslide destroyed her home on Saturday as heavy rains caused floods and fresh landslides across central Kerala. Several people are feared trapped under debris in Kottayam district. Rescue operations are underway in affected ar…,"Mulier in Idukki lapsu occidit ut triggers pluviae gravissimae inundationes trans Kerala centralis. Mulier in Idukki mortua est postquam ruina domum suam die Sabbati delevit, sicut pluviae graves inundationes et recentes lapsus trans Kerala centralis fecerunt. Complures homines sub strages in Kottayam districtu capti metuuntur. Eripe res comparatas in affectata ar…",2026-08-04 16:50:16+00:00
18149df24c1c57975e6a27515a3ec8db,2026-08-01T17:41:56Z,'landslide rain',timesofindia.indiatimes.com,en,0.9,"Amba Ghat shut for heavy vehicles after landslide, road cracks, Koyna dam discharge increased to 33,826 cusec","Amba Ghat on Nagpur-Ratnagiri NH shut to heavy vehicles after landslide and road cracks; Koyna dam discharge raised to 33,826 cusecs amid heavy rain.",https://timesofindia.indiatimes.com/city/kolhapur/amba-ghat-shut-for-heavy-vehicles-after-landslide-road-cracks-koyna-dam-discharge-increased-to-33826-cusec/articleshow/132794691.cms,"https://static.toiimg.com/thumb/msid-132794690,width-1280,height-720,resizemode-6,overlay-toi_sw,pt-32,y_pad-600/photo.jpg",http://web.archive.org/web/20260802011913/https://timesofindia.indiatimes.com/city/kolhapur/amba-ghat-shut-for-heavy-vehicles-after-landslide-road-cracks-koyna-dam-discharge-increased-to-33826-cusec/articleshow/132794691.cms,"<ul><li>News</li>
<li>Amba Ghat shut for heavy vehicles after landslide, road cracks, Koyna dam discharge increased to 33,826 cusec</li></ul>
Follow Us On Social Media
Copyright © 2026 Bennett, Co… [+86 chars]",,"Amba Ghat nach Erdrutsch für schwere Fahrzeuge gesperrt, Straßenrisse, Abfluss am Koyna-Staudamm stieg auf 33.826 Cusec. Amba Ghat in Nagpur-Ratnagiri, New Hampshire, nach Erdrutsch und Straßenrissen für schwere Fahrzeuge gesperrt; Der Abfluss des Koyna-Staudamms stieg bei starkem Regen auf 33.826 Cusecs.","Amba Ghat shut for heavy vehicles after landslide, road cracks, Koyna dam discharge increased to 33,826 cusec. Amba Ghat on Nagpur-Ratnagiri NH shut to heavy vehicles after landslide and road cracks; Koyna dam discharge raised to 33,826 cusecs amid heavy rain.","Amba Ghat pro gravibus vehiculis inclusi post LAPSUS, rimas itineris, Koyna matrici missionem augeri ad 33,826 cusec. Amba Ghat in Nagpur-Ratnagiri NH inclusi ad vehicula gravibus post ruinam et rimas via; Koyna matris fluxum levatum ad 33,826 cusecs inter pluviam.",2026-08-04 16:50:16+00:00
a36b481cdf5dd20549f47e1f861bb23d,2026-08-01T18:16:35Z,'landslide rain',timesofindia.indiatimes.com,en,0.9,Ponmudi closed after landslide on road,"Ponmudi eco-tourism centre shut after landslide on Kallar-Ponmudi road amid heavy rain; Neyyar, Peppara and other Kerala eco-tourism sites also closed.",https://timesofindia.indiatimes.com/city/thiruvananthapuram/ponmudi-closed-after-landslide-on-road/articleshow/132795367.cms,"https://static.toiimg.com/thumb/msid-132795366,width-1280,height-720,resizemode-6,overlay-toi_sw,pt-32,y_pad-600/photo.jpg",http://web.archive.org/web/20260801194318/https://timesofindia.indiatimes.com/city/thiruvananthapuram/ponmudi-closed-after-landslide-on-road/articleshow/132795367.cms,"<ul><li>News</li>
<li>Ponmudi closed after landslide on road</li></ul>
Follow Us On Social Media
Copyright © 2026 Bennett, Coleman &amp; Co. Ltd. All rights reserved. For reprint rights: Times Syn… [+15 chars]",,"Ponmudi nach Erdrutsch auf der Straße geschlossen. Ponmudi-Ökotourismuszentrum nach Erdrutsch auf der Straße Kallar-Ponmudi bei starkem Regen geschlossen; Neyyar, Peppara und andere Ökotourismusstandorte in Kerala wurden ebenfalls geschlossen.","Ponmudi closed after landslide on road. Ponmudi eco-tourism centre shut after landslide on Kallar-Ponmudi road amid heavy rain; Neyyar, Peppara and other Kerala eco-tourism sites also closed.","Ponmudi clauditur post LAPSUS in via. Ponmudi eco-voluptuaria medius clausus cum lapsu in via Kallar-Ponmudi inter pluvias graves est; Neyyar, Peppara et aliae Kerala eco-voluptuaria loca etiam clausa sunt.",2026-08-04 16:50:16+00:00
78968fd584bce72a71fe76157e8f39dd,2026-08-02T01:06:07Z,'landslide road',english.khabarhub.com,en,0.9,Landslides and floods disrupt highways across the country,"KATHMANDU: Continuous rainfall, landslides, flooding, and road erosion have disrupted vehicular movement on several major highways and road sections across the country. In a traffic update issued tis morning, Nepal Police said that some roads have been comple…",https://english.khabarhub.com/2026/02/561441/,https://english.khabarhub.com/wp-content/uploads/2026/05/Landslide-Muglin.jpg,,"KATHMANDU: Continuous rainfall, landslides, flooding, and road erosion have disrupted vehicular movement on several major highways and road sections across the country.
In a traffic update issued ti… [+1529 chars]",,"Erdrutsche und Überschwemmungen beeinträchtigen die Autobahnen im ganzen Land. KATHMANDU: Anhaltende Regenfälle, Erdrutsche, Überschwemmungen und Straßenerosion haben den Fahrzeugverkehr auf mehreren wichtigen Autobahnen und Straßenabschnitten im ganzen Land beeinträchtigt. In einer am Morgen veröffentlichten Verkehrsmeldung teilte die nepalesische Polizei mit, dass einige Straßen fertiggestellt seien …","Landslides and floods disrupt highways across the country. KATHMANDU: Continuous rainfall, landslides, flooding, and road erosion have disrupted vehicular movement on several major highways and road sections across the country. In a traffic update issued tis morning, Nepal Police said that some roads have been comple…","Lunda et flumina perturbant viis congue. KATHMANDU: Imbres continui, ruinae, inundationes et via exesa motus vehiculares disiecerunt in pluribus viis maioribus et sectionibus viae per regionem. In mercatura renovatio mane edita, Nepal Vigilum dixit nonnullas vias completas fuisse…",2026-08-04 16:50:16+00:00
1f525a6ecdecda0835b367e7adc610ff,2026-08-02T03:25:19Z,'landslide',www.thehindubusinessline.com,en,0.9,From weather forecasts to climate resilience: The future of farming in India,"A single platform-observed flood, heatwave, landslide or drought can replace slow field surveys, putting money in farmers’ hands within days instead of seasons",https://www.thehindubusinessline.com/economy/agri-business/from-weather-forecasts-to-climate-resilience-the-future-of-farming-in-india/article71295655.ece,https://bl-i.thgim.com/public/incoming/dax2j9/article71209608.ece/alternates/LANDSCAPE_1200/vjkvg-paddy%209.JPG,,"The South-West monsoon is testing Indias preparedness yet again. In the third week of July 2026, flash floods and landslides across Jammu &amp; Kashmir, Nagaland and Assam claimed more than two dozen… [+4130 chars]",,"Von Wettervorhersagen bis zur Klimaresilienz: Die Zukunft der Landwirtschaft in Indien. Eine einzige von der Plattform beobachtete Überschwemmung, Hitzewelle, Erdrutsch oder Dürre kann langsame Felduntersuchungen ersetzen und den Landwirten innerhalb von Tagen statt von Jahreszeiten Geld in die Hände legen","From weather forecasts to climate resilience: The future of farming in India. A single platform-observed flood, heatwave, landslide or drought can replace slow field surveys, putting money in farmers’ hands within days instead of seasons","Praenoscere ex tempestatibus ad mollitiam aeris: De agricultura in India futurum. Unum suggestum observatum diluvium, aestus, terra, siccitas aut siccitas campum tardum lustrare potest, pecuniam in agricolarum manibus ponendo intra dies pro tempore",2026-08-04 16:50:16+00:00
651d9c6a0c800c8a8fa68b3403219717,2026-08-03T03:17:06Z,'landslide',english.khabarhub.com,en,0.9,Landslide disrupts traffic on Narayangadh-Muglin road,"CHITWAN: A landslide disrupted traffic at the Namsi Bridge along the Narayangadh-Muglin road section on Monday morning. The landslide triggered a stone fall, affecting one-way traffic in the area. Chief Police Inspector Anil Thapa of the District Traffic Poli…",https://english.khabarhub.com/2026/03/561609/,https://english.khabarhub.com/wp-content/uploads/2026/08/Road-Division-Bharatpur-e1785726993583.jpg,,"CHITWAN: A landslide disrupted traffic at the Namsi Bridge along the Narayangadh-Muglin road section on Monday morning.
The landslide triggered a stone fall, affecting one-way traffic in the area. C… [+333 chars]",,"Erdrutsch behindert den Verkehr auf der Straße Narayangadh-Muglin. CHITWAN: Ein Erdrutsch störte am Montagmorgen den Verkehr an der Namsi-Brücke entlang des Straßenabschnitts Narayangadh-Muglin. Der Erdrutsch löste einen Steinschlag aus, der den Einbahnverkehr in der Gegend beeinträchtigte. Polizeichefinspektor Anil Thapa von der Bezirksverkehrspolizei…","Landslide disrupts traffic on Narayangadh-Muglin road. CHITWAN: A landslide disrupted traffic at the Namsi Bridge along the Narayangadh-Muglin road section on Monday morning. The landslide triggered a stone fall, affecting one-way traffic in the area. Chief Police Inspector Anil Thapa of the District Traffic Poli…","Landslide commercium in Narayangadh-Muglin via disrupta est. CHITWAN: Lapsus negotiatio disrupit ad pontem Namsi per sectionem viae Narayangadh-Muglin die Lunae mane. Lapsus lapsu urguet, negotiationem in area unum-via afficiens. Dux Police Inspector Anil Thapa de District Traffic Poli…",2026-08-04 16:50:16+00:00
92d588b0008d622528094f828cb078d8,2026-08-03T04:40:24Z,'landslide',english.khabarhub.com,en,0.9,"13 highways blocked, two road sections operating one-way","KATHMANDU: Floods, landslides and road erosion triggered by continuous rainfall have disrupted traffic on several major highways and road sections across the country. According to Nepal Police, 13 highways and road sections are currently completely blocked, w…",https://english.khabarhub.com/2026/03/561622/,https://english.khabarhub.com/wp-content/uploads/2025/10/Mechi-Highway-Landslide.jpg,,"KATHMANDU: Floods, landslides and road erosion triggered by continuous rainfall have disrupted traffic on several major highways and road sections across the country.
According to Nepal Police, 13 h… [+1326 chars]",,"13 Autobahnen gesperrt, zwei Straßenabschnitte verkehren in eine Richtung. KATHMANDU: Überschwemmungen, Erdrutsche und Straßenerosion, ausgelöst durch anhaltende Regenfälle, haben den Verkehr auf mehreren wichtigen Autobahnen und Straßenabschnitten im ganzen Land beeinträchtigt. Nach Angaben der nepalesischen Polizei sind derzeit 13 Autobahnen und Straßenabschnitte vollständig gesperrt, wo…","13 highways blocked, two road sections operating one-way. KATHMANDU: Floods, landslides and road erosion triggered by continuous rainfall have disrupted traffic on several major highways and road sections across the country. According to Nepal Police, 13 highways and road sections are currently completely blocked, w…","13 Viae obsessae, sectiones viae duae una via operantes. KATHMANDU: Diluvia, proruit et via exesa utitur continuis pluviis commercium in pluribus viis maioribus et sectionibus viae per regionem disiecerunt. Secundum Nepal Vigilum, 13 viæ et sectiones viae nunc totaliter impediuntur, w…",2026-08-04 16:50:16+00:00
c231ace8954b1027b5a0bf8a9a20d579,2026-08-03T09:42:56Z,'landslide road',english.khabarhub.com,en,0.9,Landslide blocks Beni–Jomsom road,"POKHARA: A landslide has blocked the Beni–Jomsom road section of the Kaligandaki Corridor connecting Beni, the headquarters of Myagdi, with Mustang. Traffic was disrupted after a landslide struck the road at Baisari in Raghuganga Rural Municipality-2 this aft…",https://english.khabarhub.com/2026/03/561690/,https://english.khabarhub.com/wp-content/uploads/2025/08/Beni–Jomsom-road-landslide.jpeg,,"POKHARA: A landslide has blocked the BeniJomsom road section of the Kaligandaki Corridor connecting Beni, the headquarters of Myagdi, with Mustang.
Traffic was disrupted after a landslide struck the… [+803 chars]",,"Erdrutsch blockiert Straße Beni–Jomsom. POKHARA: Ein Erdrutsch hat den Straßenabschnitt Beni–Jomsom des Kaligandaki-Korridors blockiert, der Beni, den Hauptsitz von Myagdi, mit Mustang verbindet. Der Verkehr wurde unterbrochen, nachdem ein Erdrutsch die Straße bei Baisari in der ländlichen Gemeinde Raghuganga-2 getroffen hatte.","Landslide blocks Beni–Jomsom road. POKHARA: A landslide has blocked the Beni–Jomsom road section of the Kaligandaki Corridor connecting Beni, the headquarters of Myagdi, with Mustang. Traffic was disrupted after a landslide struck the road at Baisari in Raghuganga Rural Municipality-2 this aft…","Landslide impedit Beni-Jomsom via. POKHARA: Lapsus Beni-Jomsom sectionem viae Kaligandaki Corridor connectens Beni, praetorium Myagdi, cum Mustang obstruxit. Negotiatio turbata est post proiectum impetum in via Baisari in Raghuganga Ruris Municipality-2 hoc afi…",2026-08-04 16:50:16+00:00
f40f828a4a0304b03184d7ee5786cbae,2026-08-03T13:25:05Z,'landslide road',www.aljazeera.com,en,0.9,People flee as rain triggers landslide in India’s Kerala,"Heavy rain triggered a landslide in India's Kerala state, sending part of a hillside crashing onto a highway as people f",https://www.aljazeera.com/video/newsfeed/2026/8/3/08-03-2026-india-landslide-clip,https://www.aljazeera.com/wp-content/uploads/2026/08/image-1785763344.jpg?resize=1200%2C675,http://web.archive.org/web/20260803190536/https://www.aljazeera.com/video/newsfeed/2026/8/3/08-03-2026-india-landslide-clip,"NewsFeed
Heavy rain has triggered a landslide in Indias Kerala state that saw part of a hillside crash onto a highway, sending people running for safety. Authorities had closed the road after warnin… [+86 chars]",,"Menschen fliehen, als Regen im indischen Kerala einen Erdrutsch auslöst. Heftiger Regen löste im indischen Bundesstaat Kerala einen Erdrutsch aus, bei dem ein Teil eines Hügels auf eine Autobahn stürzte, während Menschen flüchteten","People flee as rain triggers landslide in India’s Kerala. Heavy rain triggered a landslide in India's Kerala state, sending part of a hillside crashing onto a highway as people f","Homines fugiunt ut triggers pluvie labuntur in Kerala in India. Imbribus gravis urget prolapsio in statu Kerala Indiae, mittens partem collis fragosus in viam quam homines f.",2026-08-04 16:50:16+00:00
567f8c92fb5f178ee0b22bd7690cd9be,2026-08-02T05:17:13Z,'landslide death',consent.yahoo.com,en,0.7,Landslide death toll rises in China's Gansu Province as heavy rains continue,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_3c841077-7413-4301-871b-746af160ec5b,,,"If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",,Die Zahl der Todesopfer durch Erdrutsche in der chinesischen Provinz Gansu steigt aufgrund anhaltender heftiger Regenfälle. Nan,Landslide death toll rises in China's Gansu Province as heavy rains continue. nan,LAPSUS mortis vectigal in Sinis Gansu Provinciae oritur sicut pluviae graves continue. nan,2026-08-05 02:21:31+00:00
