index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
c57b1da3f1d57691af514c919c9b8794,2026-04-06T08:44:05Z,'landslide road',indianexpress.com,en,0.9,"‘Project of national importance’: Supreme Court backs Wayanad tunnel project, refuses to cancel environment clearance","Appearing for the appellant, Wayanad Prakrithi Samrakshana Samithi, Senior Advocate Shyam Divan said the project area is prone to landslides, citing the 2024 incident that killed hundreds and caused widespread damage.",https://indianexpress.com/article/legal-news/supreme-court-wayanad-tunnel-project-environment-clearance-10621743/,https://images.indianexpress.com/2026/04/supreme-court-1.jpg,,The Supreme Court Monday refused to interfere with the Kerala High Court order rejecting the challenge to the Environment Clearance (EC) to the twin-tunnel project through the Western Ghats linking W… [+3812 chars],,"„Projekt von nationaler Bedeutung“: Oberster Gerichtshof unterstützt Wayanad-Tunnelprojekt, weigert sich, die Umweltfreigabe aufzuheben. Der leitende Anwalt Shyam Divan, der für den Berufungskläger Wayanad Prakrithi Samrakshana Samithi eintrat, sagte, das Projektgebiet sei anfällig für Erdrutsche und verwies auf den Vorfall im Jahr 2024, bei dem Hunderte Menschen ums Leben kamen und weitreichende Schäden angerichtet wurden.","‘Project of national importance’: Supreme Court backs Wayanad tunnel project, refuses to cancel environment clearance. Appearing for the appellant, Wayanad Prakrithi Samrakshana Samithi, Senior Advocate Shyam Divan said the project area is prone to landslides, citing the 2024 incident that killed hundreds and caused widespread damage.","'Proiectum momenti nationalis': Summi Court remittit consilium Wayanad cuniculum, ambitus alvi deiectio recusat. Apparens pro appellanti Wayanad Prakrithi Samrakshana Samithi, Senior Advocatus Shyam Divan dixit area project proclivior ad proruit, dicens 2024 incidentes centenas occidisse et damnum latissimum effecit.",2026-04-14 11:01:56+00:00
b41c298a4fa058b67ea926f114a33036,2026-04-05T11:00:00Z,'rock fall',www.npr.org,en,0.8,These rock-climbing fish can shimmy up a 50-foot waterfall,New research from the Democratic Republic of Congo offers a behavioral and anatomical portrait of a species that can achieve surprising athletic feats.,https://www.npr.org/2026/04/05/nx-s1-5773315/shellear-climbing-fish-congo-waterfall,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/4000x2250+0+375/resize/1400/quality/85/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2Fe9%2F14%2F3fca66e34909ae0431c157891c3b%2Fimage-1.jpeg,,"Seventeen years ago, Auguste Chocha Manda, a researcher at the Université de Lubumbashi in the Democratic Republic of Congo, traveled to the Luvilombo waterfall in the south of the country where he s… [+4787 chars]",,"Diese Kletterfische können einen 50 Fuß hohen Wasserfall hinaufklettern. Neue Forschungsergebnisse aus der Demokratischen Republik Kongo bieten ein Verhaltens- und Anatomieporträt einer Spezies, die überraschende sportliche Leistungen vollbringen kann.",These rock-climbing fish can shimmy up a 50-foot waterfall. New research from the Democratic Republic of Congo offers a behavioral and anatomical portrait of a species that can achieve surprising athletic feats.,Hi pisces saxei ascendentes 50 pedis cataracta shimmy possunt. Nova investigatio e Reipublicae Democratica Congensis imaginem humanam et anatomicam praebet speciei quae mirabilia facinora athletica consequi potest.,2026-04-14 20:52:41+00:00
06792b95185c80c6bfe70366f31c866f,2026-04-03T06:28:45Z,'rock fall',www.sciencedaily.com,en,0.9,Strange “elephant skin” rocks reveal ancient life in the dark ocean,"A puzzling wrinkled rock formation in Morocco has led scientists to rethink where ancient microbes could live. Instead of shallow, sunlit waters, these microbes may have thrived deep in the ocean, fueled by chemicals delivered by underwater landslides. The di…",https://www.sciencedaily.com/releases/2026/04/260402042807.htm,https://www.sciencedaily.com/images/1920/morocco-ripples-and-wrinkle-structure.webp,,"In 2016, geologist Rowan Martindale was hiking across a hillside in Morocco when something unusual caught her eye. A slab of sedimentary rock was covered in a wrinkled texture that looked strikingly … [+4912 chars]",,"Seltsame „Elefantenhaut“-Felsen offenbaren uraltes Leben im dunklen Ozean. Eine rätselhafte, faltige Felsformation in Marokko hat Wissenschaftler dazu veranlasst, zu überdenken, wo frühere Mikroben leben könnten. Anstelle flacher, sonnenbeschienener Gewässer gediehen diese Mikroben möglicherweise tief im Ozean, angetrieben durch Chemikalien, die durch Unterwasser-Erdrutsche abgegeben wurden. Die di…","Strange “elephant skin” rocks reveal ancient life in the dark ocean. A puzzling wrinkled rock formation in Morocco has led scientists to rethink where ancient microbes could live. Instead of shallow, sunlit waters, these microbes may have thrived deep in the ocean, fueled by chemicals delivered by underwater landslides. The di…","Mira ""pelle elephanti"" saxa vitam antiquam in caliginoso oceano manifestant. Rugiens rugosa formatio petrae in Mauritania phisicis recogitandi induxit ubi antiquae microbes vivere potuerunt. Loco aquae parvae, sunlitrae, hae microbae profunde in oceano viguerunt, alchimicis ab aquis summersis proruit. Di…",2026-04-14 20:52:41+00:00
d694589dbbfc98948ccef2daf67047b5,2026-04-12T04:03:56Z,'rockfall',travel.yahoo.com,en,0.9,Cruise companies to Alaska are avoiding a popular excursion to Tracy Arm after a massive landslide,"For years, a popular part of many cruises in southeast Alaska has been sailing up Tracy Arm, a long, narrow fjord marked by steep mountains, glittering...",https://travel.yahoo.com/cruises/articles/cruise-companies-alaska-avoiding-popular-040356315.html,https://s.yimg.com/ny/api/res/1.2/Tjcg6EMDuPQfCSRbAD3lvQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/ap.org/3021bd4264ec47f90abfc48edbb9911b,,"JUNEAU, Alaska (AP) For years, a popular part of many cruises in southeast Alaska has been sailing up Tracy Arm, a long, narrow fjord marked by steep mountains, glittering waterfalls and calving glac… [+4121 chars]",,"Kreuzfahrtunternehmen nach Alaska verzichten nach einem massiven Erdrutsch auf einen beliebten Ausflug nach Tracy Arm. Ein beliebter Teil vieler Kreuzfahrten im Südosten Alaskas ist seit Jahren die Fahrt den Tracy Arm hinauf, einen langen, schmalen Fjord mit steilen Bergen, glitzerndem...","Cruise companies to Alaska are avoiding a popular excursion to Tracy Arm after a massive landslide. For years, a popular part of many cruises in southeast Alaska has been sailing up Tracy Arm, a long, narrow fjord marked by steep mountains, glittering...","Societates in Alaska cruise popularem excursionem ad Tracy Brachium post ingens ruinam vitant. Annos, pars popularis plurium cruisium in Alasca meridiem orientem navigans Tracy Brachium, longum, angustum fjord montibus praeruptis notatum, fulgens...",2026-04-15 06:53:50+00:00
79d6a3231d345fc43a72c643fbd88a09,2026-04-12T06:12:35Z,'landslide',abcnews.com,en,0.9,Cruise companies to Alaska are avoiding a popular excursion to Tracy Arm after a massive landslide,"For years, a popular part of many cruises in southeast Alaska has been sailing up Tracy Arm, a long, narrow fjord marked by steep mountains, glittering waterfalls and calving glaciers",https://abcnews.com/US/wireStory/cruise-companies-alaska-avoiding-popular-excursion-tracy-arm-131965163,https://i.abcnewsfe.com/a/12c8ef0e-7f0c-4630-bbe0-7ecf1d24cab2/wirestory_b7d5171aed649de82b52bf4138a69919_16x9.jpg?w=1600,,"JUNEAU, Alaska -- For years, a popular part of many cruises in southeast Alaska has been sailing up Tracy Arm, a long, narrow fjord marked by steep mountains, glittering waterfalls and calving glacie… [+4125 chars]",,"Kreuzfahrtunternehmen nach Alaska verzichten nach einem massiven Erdrutsch auf einen beliebten Ausflug nach Tracy Arm. Ein beliebter Teil vieler Kreuzfahrten im Südosten Alaskas ist seit Jahren die Fahrt den Tracy Arm hinauf, einen langen, schmalen Fjord, der von steilen Bergen, glitzernden Wasserfällen und kalbenden Gletschern geprägt ist","Cruise companies to Alaska are avoiding a popular excursion to Tracy Arm after a massive landslide. For years, a popular part of many cruises in southeast Alaska has been sailing up Tracy Arm, a long, narrow fjord marked by steep mountains, glittering waterfalls and calving glaciers","Societates in Alaska cruise popularem excursionem ad Tracy Brachium post ingens ruinam vitant. Annos, pars popularis plurium cruisium in Alasca meridiem orientalem navigavit Brachium, longum, angustum fjord montibus praeruptis, micantibus cataractarum et foetuum molibus.",2026-04-15 06:53:50+00:00
4ab6ee53477c3875d13dbb15fb933311,2026-04-09T02:55:06Z,'landslide charity',www.nzherald.co.nz,en,0.9,"Mauao landslide charity auction to back Mount Maunganui Lifeguard Service, families of slip victims",Two laps in a $4.2m Aston Martin Vulcan is one of the items going under the hammer.,https://www.nzherald.co.nz/bay-of-plenty-times/news/mauao-landslide-charity-auction-to-back-mount-maunganui-surf-lifesaving-club-families-of-slip-victims/V2LOMCNWNZC5NIRXU2GIA3PM7U/,https://www.nzherald.co.nz/resizer/v2/CUQDHZTL4VEK7NSI4J6SRICZKM.jpg?auth=c36e40b31dbb3f7c51d176f27fcf4d49421a2e31017afd85ae7d839a28424efe&width=1200&height=675&quality=70&smart=true,,"Live music acts included Damo Innes, Sean OHooligan, Scott Kittelty, James Gamble, Angelo Cruzat, Joseph Griffiths and Sammie Campbell.
Roy said everyone was encouraged to come down.
The public cou… [+4802 chars]",,"Mauao-Erdrutsch-Wohltätigkeitsauktion zur Unterstützung des Mount Maunganui Lifeguard Service und der Familien von Rutschenopfern. Zwei Runden in einem 4,2 Millionen Dollar teuren Aston Martin Vulcan sind einer der Artikel, die unter den Hammer kommen.","Mauao landslide charity auction to back Mount Maunganui Lifeguard Service, families of slip victims. Two laps in a $4.2m Aston Martin Vulcan is one of the items going under the hammer.","Mauao labebatur auctio caritatis ad montem Maunganui Lifeguard reducere, familiae victimarum lapsus. Duo lapsi in $4.2m Aston Martin Vulcanus una omissa sub malleo est.",2026-04-15 10:58:10+00:00
fb5f0eca05e6531979eca55228ba4f4c,2026-04-14T07:05:16Z,'landslide',www.bbc.com,en,0.9,Benin's Wadagni wins presidency by landslide,Electoral commission says Romuald Wadagni has won with over 94% of the vote with most ballots counted.,https://www.bbc.com/news/articles/ckgwwr1n982o,https://ichef.bbci.co.uk/news/1024/branded_news/e4d2/live/29dde810-37d0-11f1-8606-05fe34b06e1b.jpg,,"Wadagni, 49, was the favourite to win after the main opposition party, the Democrats, failed to get its own candidate on to the ballot paper. This left Paul Hounkpè as the sole challenger - he conced… [+67 chars]",,Benins Wadagni gewinnt durch einen Erdrutsch die Präsidentschaft. Nach Angaben der Wahlkommission hat Romuald Wadagni nach Auszählung der meisten Stimmzettel mit über 94 % der Stimmen gewonnen.,Benin's Wadagni wins presidency by landslide. Electoral commission says Romuald Wadagni has won with over 94% of the vote with most ballots counted.,Benin Wadagni praesidentiam in lapsu vincit. Commissio electoralis dicit Romualdus Wadagni cum plus 94% suffragii lucratus est cum pluribus schedulis numeratis.,2026-04-15 20:45:22+00:00
bd74b58e857e29bc9c164dc9ffddc121,2026-04-14T10:00:15Z,'landslide',nymag.com,en,0.9,MAGA Loses an Icon,"The landslide defeat of Viktor Orbán in Hungary presents an uncomfortable parallel for a GOP that seems to be stumbling into an electoral disaster in the midterms, writes Ross Barkan.",http://nymag.com/intelligencer/article/is-orbans-defeat-in-hungary-an-omen-for-trump-and-the-gop.html,https://pyxis.nymag.com/v1/imgs/e1d/0ff/bb0ede25e1fffcce0bf2a2e6768abf4078-viktor-orban-.1x.rsocial.w1200.jpg,,It is still strange to ascribe any deeper meaning to an election in a European country with a population of less than 10 million people. The political fate of Hungary should matter no more to the Uni… [+5144 chars],,"MAGA verliert eine Ikone. Die Erdrutschniederlage von Viktor Orbán in Ungarn stellt eine unangenehme Parallele für eine Republikaner dar, die in den Zwischenwahlen offenbar in eine Wahlkatastrophe zu geraten scheint, schreibt Ross Barkan.","MAGA Loses an Icon. The landslide defeat of Viktor Orbán in Hungary presents an uncomfortable parallel for a GOP that seems to be stumbling into an electoral disaster in the midterms, writes Ross Barkan.","MAGA Iconem amittit. Terra Viktor Orbán in Hungaria incommoditas parallela ponit pro GOP, quod scandalum esse videtur in calamitate comitiorum in mediis partibus, scribit Ross Barkan.",2026-04-15 20:45:22+00:00
d18c4b2cdf4476ca6be928d35892025b,2026-04-14T12:55:01Z,'landslide',www.memeorandum.com,en,0.9,A Road Map for Defeating Trumpism (New York Times),"New York Times:
A Road Map for Defeating Trumpism  —  Peter Magyar's landslide victory in Hungary this week offers inspiration to Americans hoping to overcome President Trump's corrupt, authoritarian approach to politics.  The key question is precisely how Mr…",https://www.memeorandum.com/260414/p23,https://static01.nyt.com/images/2026/04/14/multimedia/14hungary-editorial-vhgf/14hungary-editorial-vhgf-facebookJumbo.jpg,,"memeorandum is an auto-generated summary of the stories that US political commentators are discussing online right now.
Unlike sister sites Techmeme and Mediagazer, it is not a human-edited news out… [+72 chars]",,"Ein Fahrplan zur Überwindung des Trumpismus (New York Times). New York Times:
Ein Fahrplan zur Überwindung des Trumpismus – Peter Magyars Erdrutschsieg in Ungarn in dieser Woche bietet Amerikanern Inspiration, die darauf hoffen, Präsident Trumps korrupten, autoritären Ansatz in der Politik zu überwinden.  Die entscheidende Frage ist genau, wie Herr…","A Road Map for Defeating Trumpism (New York Times). New York Times:
A Road Map for Defeating Trumpism  —  Peter Magyar's landslide victory in Hungary this week offers inspiration to Americans hoping to overcome President Trump's corrupt, authoritarian approach to politics.  The key question is precisely how Mr…","Tabula Road vincendi Trumpism (New York Times). New York Times:
Tabula Road ad Victum Trumpism  —  Petri Magyar victoria in Hungaria hac septimana inspirationem offert Americanis sperans corruptum, auctum ad politicam accessum ad Praesidem Trump expugnandum.  Quaestio est clavis praecise quomodo Dominus...",2026-04-15 20:45:22+00:00
1897e5b7045ce4e69d38abbd38b6050c,2026-04-14T14:10:09Z,'landslide',www.seattlepi.com,en,0.9,'He's a genius:' Viktor Orbán's career and the loyalty that persists after his defeat,Hungarian Prime Minister Viktor Orbán suffered a landslide defeat in an election over the weekend. The result on Sunday ended his long journey from post-Cold War liberal to far-right friend of Russian President Vladimir Putin. But many of his ardent supporter…,https://www.seattlepi.com/news/world/article/hungary-s-election-could-end-orb-n-s-journey-22199146.php,,,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",,"„Er ist ein Genie“: Viktor Orbáns Karriere und die Loyalität, die nach seiner Niederlage anhält. Der ungarische Ministerpräsident Viktor Orbán erlitt am Wochenende bei einer Wahl eine deutliche Niederlage. Das Ergebnis am Sonntag beendete seinen langen Weg vom Liberalen nach dem Kalten Krieg zum rechtsextremen Freund des russischen Präsidenten Wladimir Putin. Aber viele seiner glühenden Anhänger ...",'He's a genius:' Viktor Orbán's career and the loyalty that persists after his defeat. Hungarian Prime Minister Viktor Orbán suffered a landslide defeat in an election over the weekend. The result on Sunday ended his long journey from post-Cold War liberal to far-right friend of Russian President Vladimir Putin. But many of his ardent supporter…,"'Ille est ingenium:' Viktor Orbán vita et fides, quae post cladem perseverat. Primus minister Hungaricus Viktor Orbán cladem in comitiis super weekend passus est. Eventus die Dominico longum iter confecit ab post-Frigido bello liberali ad longe rectum amicum praesidis Russiae Vladimir Putin. Sed multi eius fautor ardentissimus…",2026-04-15 20:45:22+00:00
